"Data (len:900, TCP:500)",z and alpha,Model (Parameters),ARL0,ARL0,ARL1,ARL1
,,,mean,std,mean,std
MG:-5 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.15, 10))",500,0,156.3333,132.8019
MG:-5 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.15, 15))",500,0,333,109.1925
MG:-5 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.15, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.2, 10))",500,0,397.3333,4.6188
MG:-5 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.2, 15))",500,0,397.3333,4.6188
MG:-5 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.2, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2,"SWM (z:1.96,a:2,10)",500,0,23.6667,19.5021
MG:-5 Var:9,z:1.96 alpha:2,"SWM (z:1.96,a:2,15)",500,0,27,19.2873
MG:-5 Var:9,z:1.96 alpha:2,"SWM (z:1.96,a:2,20)",500,0,74.6667,53.2009
MG:-5 Var:9,z:1.96 alpha:2,"SWM (z:1.96,a:2,25)",500,0,78.6667,50.6491
MG:-5 Var:9,z:1.96 alpha:2,"SWM (z:1.96,a:2,30)",500,0,96.3333,69.1544
MG:-5 Var:9,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.1, 10))",500,0,27.3333,13.6504
MG:-5 Var:9,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.1, 15))",500,0,55,23.8118
MG:-5 Var:9,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.1, 20))",500,0,86.3333,43.0155
MG:-5 Var:9,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.15, 10))",500,0,27.3333,13.6504
MG:-5 Var:9,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.15, 15))",500,0,54.6667,23.2451
MG:-5 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.1, 10))",500,0,27.3333,13.6504
MG:-5 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.1, 15))",500,0,58.6667,30.0721
MG:-5 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.1, 20))",500,0,87,42.5676
MG:-5 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.15, 10))",500,0,27.3333,13.6504
MG:-5 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.15, 15))",500,0,54.3333,23.6291
MG:-5 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.15, 20))",500,0,86.3333,43.0155
MG:-5 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.2, 10))",500,0,46.3333,24.4404
MG:-5 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.2, 15))",500,0,53.3333,20.9841
MG:-5 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.2, 20))",500,0,82.3333,41.501
MG:-5 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.1, 10))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.1, 15))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.1, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.15, 10))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.15, 15))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.15, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.2, 10))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.2, 15))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.2, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,10)",500,0,90.6667,42.7239
MG:-5 Var:9,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,15)",500,0,148,61.6117
MG:-5 Var:9,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,20)",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,25)",500,0,397.3333,4.6188
MG:-5 Var:9,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,30)",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.1, 10))",500,0,155.6667,131.7055
MG:-5 Var:9,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.1, 15))",500,0,397.3333,4.6188
MG:-5 Var:9,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.1, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.15, 10))",500,0,155.6667,131.7055
MG:-5 Var:9,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.15, 15))",500,0,397.3333,4.6188
MG:-5 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.1, 10))",500,0,155.6667,131.7055
MG:-5 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.1, 15))",500,0,397.3333,4.6188
MG:-5 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.1, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.15, 10))",500,0,155.6667,131.7055
MG:-5 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.15, 15))",500,0,397.3333,4.6188
MG:-5 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.15, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.2, 10))",500,0,156.3333,132.8019
MG:-5 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.2, 15))",500,0,333.3333,108.6155
MG:-5 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.2, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.1, 10))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.1, 15))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.1, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.15, 10))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.15, 15))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.15, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.2, 10))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.2, 15))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.2, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"SWM (z:1.96,a:3,10)",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"SWM (z:1.96,a:3,15)",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"SWM (z:1.96,a:3,20)",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"SWM (z:1.96,a:3,25)",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"SWM (z:1.96,a:3,30)",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.1, 10))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.1, 15))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.1, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.15, 10))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.15, 15))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.1, 10))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.1, 15))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.1, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.15, 10))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.15, 15))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.15, 20))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.2, 10))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.2, 15))",500,0,400,0
MG:-5 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.2, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.1, 10))",485,25.9808,6,2.6458
MG:-5 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.1, 15))",500,0,8.3333,3.2146
MG:-5 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.1, 20))",500,0,11,3
MG:-5 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.15, 10))",500,0,6,2.6458
MG:-5 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.15, 15))",500,0,9.6667,2.0817
MG:-5 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.15, 20))",500,0,11.3333,3.5119
MG:-5 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.2, 10))",500,0,6.6667,2.8868
MG:-5 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.2, 15))",500,0,9.6667,2.0817
MG:-5 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.2, 20))",500,0,12.3333,2.5166
MG:-5 Var:9,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,10)",25.1889,3.634,4.6667,2.0817
MG:-5 Var:9,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,15)",62.9444,33.284,8,2
MG:-5 Var:9,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,20)",194.6936,264.4038,8.6667,3.2146
MG:-5 Var:9,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,25)",259.1,213.8213,11.3333,1.5275
MG:-5 Var:9,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,30)",500,0,12.6667,3.7859
MG:-5 Var:9,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.1, 10))",103.5278,24.4328,5.3333,3.2146
MG:-5 Var:9,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.1, 15))",500,0,7,2.6458
MG:-5 Var:9,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.1, 20))",500,0,8.3333,4.1633
MG:-5 Var:9,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.15, 10))",103.5278,24.4328,5.3333,3.2146
MG:-5 Var:9,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.15, 15))",204,21.9602,7,2.6458
MG:-5 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.1, 10))",138.5278,21.9223,5.3333,3.2146
MG:-5 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.1, 15))",500,0,7,2.6458
MG:-5 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.1, 20))",500,0,9.6667,3.0551
MG:-5 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.15, 10))",138.5278,21.9223,5.3333,3.2146
MG:-5 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.15, 15))",492.3333,13.2791,7,2.6458
MG:-5 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.15, 20))",500,0,8.3333,4.1633
MG:-5 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.2, 10))",92.6333,22.5591,5,2.6458
MG:-5 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.2, 15))",207.8333,28.2238,7,2.6458
MG:-5 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.2, 20))",500,0,8.3333,4.1633
MG:-5 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.1, 10))",500,0,10.6667,2.5166
MG:-5 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.1, 15))",500,0,14,1.7321
MG:-5 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.1, 20))",500,0,20,3
MG:-5 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.15, 10))",500,0,12,3.6056
MG:-5 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.15, 15))",500,0,15.6667,3.0551
MG:-5 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.15, 20))",500,0,29.3333,14.7422
MG:-5 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.2, 10))",500,0,22.3333,16.2891
MG:-5 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.2, 15))",500,0,45,32
MG:-5 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.2, 20))",500,0,50,31.5119
MG:-5 Var:9,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,10)",500,0,7.6667,2.0817
MG:-5 Var:9,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,15)",500,0,11.6667,1.5275
MG:-5 Var:9,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,20)",500,0,15.3333,0.5774
MG:-5 Var:9,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,25)",500,0,20.3333,1.1547
MG:-5 Var:9,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,30)",500,0,25,2.6458
MG:-5 Var:9,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.1, 10))",500,0,7.3333,2.3094
MG:-5 Var:9,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.1, 15))",500,0,11.6667,2.0817
MG:-5 Var:9,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.1, 20))",500,0,16.3333,2.3094
MG:-5 Var:9,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.15, 10))",500,0,7.3333,2.3094
MG:-5 Var:9,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.15, 15))",500,0,11.3333,2.3094
MG:-5 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.1, 10))",500,0,7,2.6458
MG:-5 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.1, 15))",500,0,11.6667,2.0817
MG:-5 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.1, 20))",500,0,16,2.6458
MG:-5 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.15, 10))",500,0,7,2.6458
MG:-5 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.15, 15))",500,0,11.6667,2.0817
MG:-5 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.15, 20))",500,0,16,2.6458
MG:-5 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.2, 10))",500,0,7.6667,2.0817
MG:-5 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.2, 15))",500,0,11.6667,2.0817
MG:-5 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.2, 20))",500,0,16.3333,2.3094
MG:-5 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.1, 10))",500,0,154,131.9432
MG:-5 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.1, 15))",500,0,157.6667,130.7912
MG:-5 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.1, 20))",500,0,202.6667,176.1373
MG:-5 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.15, 10))",500,0,155.6667,131.7055
MG:-5 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.15, 15))",500,0,211,163.7071
MG:-5 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.15, 20))",500,0,336,110.8513
MG:-5 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.2, 10))",500,0,338,100.5385
MG:-5 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.2, 15))",500,0,397.3333,4.6188
MG:-5 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.2, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,10)",500,0,11,3.6056
MG:-5 Var:9,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,15)",500,0,15.6667,3.0551
MG:-5 Var:9,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,20)",500,0,41.6667,35.9212
MG:-5 Var:9,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,25)",500,0,60.3333,31.5013
MG:-5 Var:9,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,30)",500,0,77,49.5681
MG:-5 Var:9,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 10))",500,0,27,13.1149
MG:-5 Var:9,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 15))",500,0,51,27.8388
MG:-5 Var:9,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 20))",500,0,58.3333,22.1886
MG:-5 Var:9,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.15, 10))",500,0,27,13.1149
MG:-5 Var:9,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.15, 15))",500,0,50.3333,26.7644
MG:-5 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 10))",500,0,27,13.1149
MG:-5 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 15))",500,0,54,32.7414
MG:-5 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 20))",500,0,62,28.3549
MG:-5 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 10))",500,0,27,13.1149
MG:-5 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 15))",500,0,54.3333,23.6291
MG:-5 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 20))",500,0,62,28.3549
MG:-5 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 10))",500,0,27,13.1149
MG:-5 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 15))",500,0,53.3333,20.9841
MG:-5 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 20))",500,0,58,21.6333
MG:-5 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 10))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 15))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 10))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 15))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 10))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 15))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,10)",500,0,90.6667,42.7239
MG:-5 Var:9,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,15)",500,0,101,23.516
MG:-5 Var:9,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,20)",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,25)",500,0,397.3333,4.6188
MG:-5 Var:9,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,30)",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 10))",500,0,155.3333,131.1577
MG:-5 Var:9,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 15))",500,0,333,108.3467
MG:-5 Var:9,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.15, 10))",500,0,155.3333,131.1577
MG:-5 Var:9,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.15, 15))",500,0,332.6667,108.9235
MG:-5 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 10))",500,0,155.3333,131.1577
MG:-5 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 15))",500,0,321,129.9654
MG:-5 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 10))",500,0,155.3333,131.1577
MG:-5 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 15))",500,0,332.6667,108.9235
MG:-5 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.2, 10))",500,0,155,131.5903
MG:-5 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.2, 15))",500,0,332.6667,108.9235
MG:-5 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.2, 20))",500,0,340,103.923
MG:-5 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.1, 10))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.1, 15))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.1, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.15, 10))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.15, 15))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.15, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.2, 10))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.2, 15))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.2, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,10)",500,0,397.3333,4.6188
MG:-5 Var:9,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,15)",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,20)",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,25)",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,30)",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.1, 10))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.1, 15))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.1, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.15, 10))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.15, 15))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.1, 10))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.1, 15))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.1, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.15, 10))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.15, 15))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.15, 20))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.2, 10))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.2, 15))",500,0,400,0
MG:-5 Var:9,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.2, 20))",500,0,400,0
MG:0 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.1, 10))",356.3611,473.0673,,
MG:0 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.1, 15))",382.7273,450.8548,,
MG:0 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.1, 20))",664,408.764,,
MG:0 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.15, 10))",359.348,470.0741,,
MG:0 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.15, 15))",408.2778,437.3327,,
MG:0 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.15, 20))",900,0,,
MG:0 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.2, 10))",398.1923,449.3356,,
MG:0 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.2, 15))",662.5,411.3621,,
MG:0 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.2, 20))",900,0,,
MG:0 Var:1,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,10)",25.9117,6.1844,,
MG:0 Var:1,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,15)",77.8245,44.6385,,
MG:0 Var:1,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,20)",605.8182,509.5379,,
MG:0 Var:1,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,25)",608.1333,505.5279,,
MG:0 Var:1,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,30)",609.0741,503.8985,,
